464819,5262240,193.3626,6.632267,2023,70,0.380709449,17.56666667,5.35432,8.26115491,20.98333333,4.232414598,1.29003997,3.001850685,7.62470069,12,0,7
464819,5262240,193.3626,6.632267,2024,22,0.380709449,17.56666667,5.35432,8.26115491,20.98333333,4.232414598,1.29003997,3.001850685,7.62470069,12,0,7
464819,5262292,115.0966,3.120716,2023,59,0.403803965,14.7,4.48056,9.534120798,24.21666667,5.262967179,1.604152396,4.554939691,11.56954674,18,0.111111111,9
464819,5262292,115.0966,3.120716,2024,18,0.403803965,14.7,4.48056,9.534120798,24.21666667,5.262967179,1.604152396,4.554939691,11.56954674,18,0.111111111,9
464819,5262396,135.0012,7.45287,2023,49,1.373773603,16.4875,5.02539,5.725885865,14.54375,6.042943543,1.841889192,1.568752741,3.984631936,16,0.4375,11
464819,5262396,135.0012,7.45287,2024,12,1.373773603,16.4875,5.02539,5.725885865,14.54375,6.042943543,1.841889192,1.568752741,3.984631936,16,0.4375,11
464819,5262448,254.4066,9.503919,2023,36,1.750984018,18,5.4864,7.533464617,19.135,5.86263817,1.786932114,1.990276416,5.055302063,20,0.65,16
464819,5262448,254.4066,9.503919,2024,17,1.750984018,18,5.4864,7.533464617,19.135,5.86263817,1.786932114,1.990276416,5.055302063,20,0.65,16
464819,5262500,355.2919,3.051387,2023,62,0.778448322,18.42142857,5.614851429,9.389763842,23.85,4.967924589,1.514223415,5.624650779,14.28661288,14,0.142857143,3
464819,5262500,355.2919,3.051387,2024,20,0.778448322,18.42142857,5.614851429,9.389763842,23.85,4.967924589,1.514223415,5.624650779,14.28661288,14,0.142857143,3
464744.8,5262292,332.3497,0.84887,2023,64,1.086375192,15.14285714,4.615542857,6.962879686,17.68571429,3.645022699,1.111002919,2.119464666,5.383440217,7,0.857142857,4
464744.8,5262292,332.3497,0.84887,2024,18,1.086375192,15.14285714,4.615542857,6.962879686,17.68571429,3.645022699,1.111002919,2.119464666,5.383440217,7,0.857142857,4
464744.8,5262344,291.1621,2.37949,2023,58,1.514906752,16.075,4.89966,6.714004544,17.05357143,6.344062549,1.933670265,4.315217718,10.96065293,28,0.678571429,12
464744.8,5262344,291.1621,2.37949,2024,16,1.514906752,16.075,4.89966,6.714004544,17.05357143,6.344062549,1.933670265,4.315217718,10.96065293,28,0.678571429,12
464744.8,5262396,120.0787,0.78623,2023,78,1.792040934,19.13636364,5.832763636,5.991410204,15.21818182,6.876085038,2.09583072,0.88889551,2.25779458,11,1,8
464744.8,5262396,120.0787,0.78623,2024,20,1.792040934,19.13636364,5.832763636,5.991410204,15.21818182,6.876085038,2.09583072,0.88889551,2.25779458,11,1,8
464744.8,5262500,201.5048,1.26977,2023,76,0.008631149,14.36666667,4.37896,8.989501372,22.83333333,4.707794954,1.434935902,4.163808541,10.57607363,3,0.333333333,2
464744.8,5262500,201.5048,1.26977,2024,21,0.008631149,14.36666667,4.37896,8.989501372,22.83333333,4.707794954,1.434935902,4.163808541,10.57607363,3,0.333333333,2
464670.6,5262240,252.4753,2.85169,2023,68,0.216481786,15.275,4.65582,10.73818905,27.275,8.560332103,2.609189225,5.606796488,14.24126299,8,0,2
464670.6,5262240,252.4753,2.85169,2024,18,0.216481786,15.275,4.65582,10.73818905,27.275,8.560332103,2.609189225,5.606796488,14.24126299,8,0,2
464670.6,5262292,200.2377,0.72501,2023,56,1.712493159,13.25,4.0386,4.730033777,12.01428571,6.405616526,1.952431917,0.827687932,2.102327334,14,0.285714286,11
464670.6,5262292,200.2377,0.72501,2024,18,1.712493159,13.25,4.0386,4.730033777,12.01428571,6.405616526,1.952431917,0.827687932,2.102327334,14,0.285714286,11
464670.6,5262344,279.4718,0.43563,2023,63,1.679134415,16.03846154,4.888523077,6.917020034,17.56923077,4.675563863,1.425111865,2.063607181,5.241562206,13,1,9
464670.6,5262344,279.4718,0.43563,2024,20,1.679134415,16.03846154,4.888523077,6.917020034,17.56923077,4.675563863,1.425111865,2.063607181,5.241562206,13,1,9
464670.6,5262396,174.7998,0.39548,2023,69,1.155658737,16.63333333,5.06984,6.096737948,15.48571429,5.903755867,1.799464788,1.134533771,2.881715759,21,1,19
464670.6,5262396,174.7998,0.39548,2024,25,1.155658737,16.63333333,5.06984,6.096737948,15.48571429,5.903755867,1.799464788,1.134533771,2.881715759,21,1,19
464670.6,5262448,187.7631,3.17706,2023,64,1.191583539,14.74615385,4.494627692,5.242277442,13.31538462,7.862634777,2.39653108,2.013709699,5.114822603,13,0.538461538,11
464670.6,5262448,187.7631,3.17706,2024,20,1.191583539,14.74615385,4.494627692,5.242277442,13.31538462,7.862634777,2.39653108,2.013709699,5.114822603,13,0.538461538,11
464670.6,5262500,58.388,1.09319,2023,61,0.824637353,14.04,4.279392,7.283464615,18.5,8.950307257,2.728053652,0.791328794,2.009975124,5,1,0
464670.6,5262500,58.388,1.09319,2024,17,0.824637353,14.04,4.279392,7.283464615,18.5,8.950307257,2.728053652,0.791328794,2.009975124,5,1,0
464670.6,5262552,275.0663,2.38778,2023,59,0.126669782,13.25,4.0386,9.169291399,23.29,6.129210571,1.868183382,2.341146308,5.946511582,10,0,7
464670.6,5262552,275.0663,2.38778,2024,16,0.126669782,13.25,4.0386,9.169291399,23.29,6.129210571,1.868183382,2.341146308,5.946511582,10,0,7
464596.4,5262344,25.94226,14.422,2023,66,0.675806033,17.94285714,5.468982857,11.61417331,29.5,6.98781252,2.129885256,5.023607682,12.75996343,7,0.428571429,4
464596.4,5262344,25.94226,14.422,2024,20,0.675806033,17.94285714,5.468982857,11.61417331,29.5,6.98781252,2.129885256,5.023607682,12.75996343,7,0.428571429,4
464596.4,5262396,113.9634,0.70519,2023,68,1.345546973,19.52142857,5.950131429,6.782902182,17.22857143,6.391963533,1.948270485,1.570286429,3.988527504,14,0.928571429,9
464596.4,5262396,113.9634,0.70519,2024,21,1.345546973,19.52142857,5.950131429,6.782902182,17.22857143,6.391963533,1.948270485,1.570286429,3.988527504,14,0.928571429,9
464596.4,5262448,180,0.28632,2023,70,0.742523521,19.08076923,5.815818462,5.449727474,13.84230769,4.966690587,1.513847291,1.012977555,2.572962973,26,1,0
464596.4,5262448,180,0.28632,2024,15,0.742523521,19.08076923,5.815818462,5.449727474,13.84230769,4.966690587,1.513847291,1.012977555,2.572962973,26,1,0
464596.4,5262500,105.2713,0.40827,2023,75,0.39867185,13.9,4.23672,5.614173265,14.26,2.839894364,0.865599802,1.259411844,3.198906063,5,1,2
464596.4,5262500,105.2713,0.40827,2024,21,0.39867185,13.9,4.23672,5.614173265,14.26,2.839894364,0.865599802,1.259411844,3.198906063,5,1,2
464596.4,5262552,4.635716,1.32895,2023,57,0.206217557,16.68,5.084064,7.212598473,18.32,6.89070227,2.100286052,2.783439526,7.06993635,10,0.2,7
464596.4,5262552,4.635716,1.32895,2024,18,0.206217557,16.68,5.084064,7.212598473,18.32,6.89070227,2.100286052,2.783439526,7.06993635,10,0.2,7
464522.2,5262396,50.67678,8.63669,2023,66,0.360180992,16.05714286,4.894217143,6.715410618,17.05714286,7.123168102,2.171141637,4.465040089,11.34120175,7,0.142857143,5
464522.2,5262396,50.67678,8.63669,2024,19,0.360180992,16.05714286,4.894217143,6.715410618,17.05714286,7.123168102,2.171141637,4.465040089,11.34120175,7,0.142857143,5
464522.2,5262448,355.6789,8.02736,2023,65,0.29602956,15.8,4.81584,7.075365626,17.97142857,7.142595233,2.177063027,4.156836197,10.55836387,7,0.142857143,5
464522.2,5262448,355.6789,8.02736,2024,15,0.29602956,15.8,4.81584,7.075365626,17.97142857,7.142595233,2.177063027,4.156836197,10.55836387,7,0.142857143,5
464522.2,5262500,21.695,3.57951,2023,59,0.098443153,16.15294118,4.923416471,9.279759209,23.57058824,5.753815869,1.753763077,5.786125371,14.69675835,17,0,7
464522.2,5262500,21.695,3.57951,2024,23,0.098443153,16.15294118,4.923416471,9.279759209,23.57058824,5.753815869,1.753763077,5.786125371,14.69675835,17,0,7
464522.2,5262552,308.4806,5.336709,2023,65,0.165160641,19.1,5.82168,12.26771662,31.16,5.573947335,1.698939148,5.993460055,15.22338844,10,0,2
464522.2,5262552,308.4806,5.336709,2024,20,0.165160641,19.1,5.82168,12.26771662,31.16,5.573947335,1.698939148,5.993460055,15.22338844,10,0,2
464448,5262448,225,0.96229,2023,60,0.152330355,16.15555556,4.924213333,7.239720083,18.38888889,8.181245491,2.493643626,4.05895989,10.30975805,9,0,9
464448,5262448,225,0.96229,2024,18,0.152330355,16.15555556,4.924213333,7.239720083,18.38888889,8.181245491,2.493643626,4.05895989,10.30975805,9,0,9
464448,5262500,0.008743,1.43197,2023,57,0.237010244,17.26,5.260848,11.18897645,28.42,5.846404403,1.781984062,5.576943045,14.16543524,10,0,7
464448,5262500,0.008743,1.43197,2024,18,0.237010244,17.26,5.260848,11.18897645,28.42,5.846404403,1.781984062,5.576943045,14.16543524,10,0,7
464335,5262867,100.015,0.618323,2023,33,1.938306197,15.81428571,4.820194286,7.879640097,20.01428571,6.977280003,2.126674945,2.375496926,6.033762153,21,0.80952381,16
464335,5262867,100.015,0.618323,2024,17,1.938306197,15.81428571,4.820194286,7.879640097,20.01428571,6.977280003,2.126674945,2.375496926,6.033762153,21,0.80952381,16
464396.8,5263285,84.30152,0.71976,2023,33,2.133326547,15.95652174,4.863547826,6.841835033,17.37826087,7.402261699,2.256209366,2.205234275,5.601295022,23,0.739130435,16
464396.8,5263285,84.30152,0.71976,2024,14,2.133326547,15.95652174,4.863547826,6.841835033,17.37826087,7.402261699,2.256209366,2.205234275,5.601295022,23,0.739130435,16
464396.8,5263076,161.5534,0.339843,2023,66,1.668870186,16.59629412,5.058550447,6.037517409,15.33529412,6.370129451,1.941615457,2.305879563,5.85693405,17,1,7
464396.8,5263076,161.5534,0.339843,2024,18,1.668870186,16.59629412,5.058550447,6.037517409,15.33529412,6.370129451,1.941615457,2.305879563,5.85693405,17,1,7
464396.8,5262867,37.4997,19.39961,2023,56,1.753550075,17.77193103,5.416884579,6.819169201,17.32068966,6.798030691,2.072039755,2.008297993,5.101076869,29,0.620689655,17
464396.8,5262867,37.4997,19.39961,2024,18,1.753550075,17.77193103,5.416884579,6.819169201,17.32068966,6.798030691,2.072039755,2.008297993,5.101076869,29,0.620689655,17
464396.8,5262658,84.29677,1.439196,2023,33,1.6560399,16.73043478,5.099436522,8.952413616,22.73913043,6.297866506,1.919589711,1.844052379,4.683893013,23,0.913043478,22
464396.8,5262658,84.29677,1.439196,2024,16,1.6560399,16.73043478,5.099436522,8.952413616,22.73913043,6.297866506,1.919589711,1.844052379,4.683893013,23,0.913043478,22
464458.6,5263285,210.6501,6.712477,2023,47,2.677330683,16.43114286,5.008212343,8.138357759,20.67142857,6.493986926,1.979367215,2.027997377,5.151113302,28,0.678571429,18
464458.6,5263285,210.6501,6.712477,2024,17,2.677330683,16.43114286,5.008212343,8.138357759,20.67142857,6.493986926,1.979367215,2.027997377,5.151113302,28,0.678571429,18
464458.6,5263076,215.5392,4.916601,2023,34,1.668870186,16.50485714,5.030680457,6.551181146,16.64,5.67038995,1.728334857,2.156413405,5.477290013,35,0.657142857,17
464458.6,5263076,215.5392,4.916601,2024,15,1.668870186,16.50485714,5.030680457,6.551181146,16.64,5.67038995,1.728334857,2.156413405,5.477290013,35,0.657142857,17
464458.6,5262867,348.6811,0.547875,2023,72,0.875958498,18.66,5.687568,5.274015783,13.396,5.641734367,1.719600635,1.240078329,3.149798935,25,0.96,9
464458.6,5262867,348.6811,0.547875,2024,22,0.875958498,18.66,5.687568,5.274015783,13.396,5.641734367,1.719600635,1.240078329,3.149798935,25,0.96,9
464458.6,5262658,51.39898,25.4478,2023,52,1.063280677,19.50322581,5.944583226,5.759461557,14.62903226,5.734485381,1.747871144,1.990486032,5.055834488,31,0.225806452,21
464458.6,5262658,51.39898,25.4478,2024,17,1.063280677,19.50322581,5.944583226,5.759461557,14.62903226,5.734485381,1.747871144,1.990486032,5.055834488,31,0.225806452,21
464458.6,5262449,149.6178,1.203789,2023,47,0.696334491,18.52753333,5.64719216,7.370078789,18.72,5.13162291,1.564118663,1.927537747,4.895945845,15,0.266666667,10
464458.6,5262449,149.6178,1.203789,2024,18,0.696334491,18.52753333,5.64719216,7.370078789,18.72,5.13162291,1.564118663,1.927537747,4.895945845,15,0.266666667,10
464520.4,5263285,264.7998,1.186282,2023,40,2.064043002,16.675,5.08254,8.687007931,22.065,8.638462034,2.633003228,1.543634529,3.920831679,20,0.75,20
464520.4,5263285,264.7998,1.186282,2024,14,2.064043002,16.675,5.08254,8.687007931,22.065,8.638462034,2.633003228,1.543634529,3.920831679,20,0.75,20
464520.4,5263076,250.6175,4.093031,2023,40,1.571360011,17.93595,5.46687756,8.862204783,22.51,6.058726421,1.846699813,2.116828081,5.376743291,20,1,17
464520.4,5263076,250.6175,4.093031,2024,17,1.571360011,17.93595,5.46687756,8.862204783,22.51,6.058726421,1.846699813,2.116828081,5.376743291,20,1,17
464520.4,5262867,214.6792,16.22974,2023,38,1.584190297,16.84275,5.1336702,7.141451116,18.13928571,6.54571156,1.995132883,2.061477201,5.236152057,28,0.714285714,18
464520.4,5262867,214.6792,16.22974,2024,16,1.584190297,16.84275,5.1336702,7.141451116,18.13928571,6.54571156,1.995132883,2.061477201,5.236152057,28,0.714285714,18
464520.4,5262658,81.84194,0.253367,2023,71,1.014525589,17.05454545,5.198225455,6.105941343,15.50909091,5.892259946,1.795960832,1.418137849,3.602070112,11,1,5
464520.4,5262658,81.84194,0.253367,2024,21,1.014525589,17.05454545,5.198225455,6.105941343,15.50909091,5.892259946,1.795960832,1.418137849,3.602070112,11,1,5
464520.4,5262449,23.90763,21.69698,2023,49,0.496182025,17.12276667,5.21901928,5.619422609,14.27333333,6.492391827,1.978881029,1.727585195,4.388066366,30,0.166666667,17
464520.4,5262449,23.90763,21.69698,2024,18,0.496182025,17.12276667,5.21901928,5.619422609,14.27333333,6.492391827,1.978881029,1.727585195,4.388066366,30,0.166666667,17
464520.4,5262240,284.0857,9.7621,2023,34,0.419200308,15.76321739,4.804628661,7.009585805,17.80434783,7.788297077,2.373872949,2.858985394,7.261822853,23,0,18
464520.4,5262240,284.0857,9.7621,2024,18,0.419200308,15.76321739,4.804628661,7.009585805,17.80434783,7.788297077,2.373872949,2.858985394,7.261822853,23,0,18
464582.2,5263076,188.4725,1.701028,2023,57,1.248036798,20.781375,6.3341631,7.627952806,19.375,5.981870297,1.823274067,2.749242056,6.983074776,16,0.625,9
464582.2,5263076,188.4725,1.701028,2024,16,1.248036798,20.781375,6.3341631,7.627952806,19.375,5.981870297,1.823274067,2.749242056,6.983074776,16,0.625,9
464582.2,5262867,203.7467,2.9316,2023,51,1.738153732,19.68431579,5.999779453,8.265644481,20.99473684,5.401102851,1.646256149,2.03984775,5.181213252,19,0.736842105,15
464582.2,5262867,203.7467,2.9316,2024,19,1.738153732,19.68431579,5.999779453,8.265644481,20.99473684,5.401102851,1.646256149,2.03984775,5.181213252,19,0.736842105,15
464582.2,5262658,226.2777,13.37794,2023,48,1.286527657,16.81466667,5.1251104,8.766404257,22.26666667,6.490118661,1.978188168,2.429811587,6.171721391,24,0.291666667,18
464582.2,5262658,226.2777,13.37794,2024,18,1.286527657,16.81466667,5.1251104,8.766404257,22.26666667,6.490118661,1.978188168,2.429811587,6.171721391,24,0.291666667,18
464582.2,5262449,154.9844,0.592828,2023,47,0.637315174,16.08325,4.9021746,6.889763825,17.5,8.421447021,2.566857052,2.37491893,6.032294044,8,0.25,3
464582.2,5262449,154.9844,0.592828,2024,17,0.637315174,16.08325,4.9021746,6.889763825,17.5,8.421447021,2.566857052,2.37491893,6.032294044,8,0.25,3
464582.2,5262240,166.1192,3.132299,2023,42,1.222376226,15.88645455,4.842191345,6.896922021,17.51818182,5.132963342,1.564527227,1.407425886,3.574861727,11,1,10
464582.2,5262240,166.1192,3.132299,2024,20,1.222376226,15.88645455,4.842191345,6.896922021,17.51818182,5.132963342,1.564527227,1.407425886,3.574861727,11,1,10
464644,5262658,350.3666,1.924451,2023,57,0.462823281,19.54780769,5.958171785,6.962447048,17.68461538,5.905921334,1.800124823,2.433891076,6.182083293,26,0,15
464644,5262658,350.3666,1.924451,2024,17,0.462823281,19.54780769,5.958171785,6.962447048,17.68461538,5.905921334,1.800124823,2.433891076,6.182083293,26,0,15
464644,5262449,259.7763,6.629145,2023,60,1.407132347,15.07527778,4.594944667,6.303587093,16.01111111,5.932379334,1.808189221,2.537889072,6.4462382,18,0.444444444,10
464644,5262449,259.7763,6.629145,2024,17,1.407132347,15.07527778,4.594944667,6.303587093,16.01111111,5.932379334,1.808189221,2.537889072,6.4462382,18,0.444444444,10
